person1,person2,class
person_0009_a,person_0076_a,0
person_0009_a,person_0075_b,0
person_0009_a,person_0079_a,0
person_0009_a,person_0103_a,0
person_0009_a,person_0103_b,0
person_0009_a,person_0104_a,0
person_0009_a,person_0131_a,0
person_0009_a,person_0130_b,0
person_0009_a,person_0130_a,0
person_0009_a,person_0129_b,0
person_0009_a,person_0129_a,0
person_0009_a,person_0128_b,0
person_0009_a,person_0128_a,0
person_0009_a,person_0127_b,0
person_0009_a,person_0127_a,0
person_0009_a,person_0126_b,0
person_0009_a,person_0126_a,0
person_0009_a,person_0125_b,0
person_0009_a,person_0125_a,0
person_0009_a,person_0124_b,0
person_0009_a,person_0124_a,0
person_0009_a,person_0131_b,0
person_0009_a,person_0132_a,0
person_0009_a,person_0132_b,0
person_0009_a,person_0133_a,0
person_0009_a,person_0141_a,0
person_0009_a,person_0140_b,0
person_0009_a,person_0140_a,0
person_0009_a,person_0139_b,0
person_0009_a,person_0139_a,0
person_0009_a,person_0138_b,0
person_0009_a,person_0138_a,0
person_0009_a,person_0123_b,0
person_0009_a,person_0137_b,0
person_0009_a,person_0136_b,0
person_0009_a,person_0136_a,0
person_0009_a,person_0135_b,0
person_0009_a,person_0135_a,0
person_0009_a,person_0134_b,0
person_0009_a,person_0134_a,0
person_0009_a,person_0133_b,0
person_0009_a,person_0137_a,0
person_0009_a,person_0065_b,0
person_0009_a,person_0123_a,0
person_0009_a,person_0122_a,0
person_0009_a,person_0111_b,0
person_0009_a,person_0111_a,0
person_0009_a,person_0110_b,0
person_0009_a,person_0110_a,0
person_0009_a,person_0109_b,0
person_0009_a,person_0109_a,0
person_0009_a,person_0108_b,0
person_0009_a,person_0108_a,0
person_0009_a,person_0107_b,0
person_0009_a,person_0107_a,0
person_0009_a,person_0106_b,0
person_0009_a,person_0106_a,0
person_0009_a,person_0105_b,0
person_0009_a,person_0105_a,0
person_0009_a,person_0104_b,0
person_0009_a,person_0112_a,0
person_0009_a,person_0112_b,0
person_0009_a,person_0113_a,0
person_0009_a,person_0113_b,0
person_0009_a,person_0121_b,0
person_0009_a,person_0121_a,0
person_0009_a,person_0120_b,0
person_0009_a,person_0120_a,0
person_0009_a,person_0119_b,0
person_0009_a,person_0119_a,0
person_0009_a,person_0118_b,0
person_0009_a,person_0122_b,0
person_0009_a,person_0118_a,0
person_0009_a,person_0117_a,0
person_0009_a,person_0116_b,0
person_0009_a,person_0116_a,0
person_0009_a,person_0115_b,0
person_0009_a,person_0115_a,0
person_0009_a,person_0114_b,0
person_0009_a,person_0114_a,0
person_0009_a,person_0117_b,0
person_0009_a,person_0065_a,0
person_0009_a,person_0064_b,0
person_0009_a,person_0064_a,0
person_0009_a,person_0014_b,0
person_0009_a,person_0014_a,0
person_0009_a,person_0013_b,0
person_0009_a,person_0013_a,0
person_0009_a,person_0012_b,0
person_0009_a,person_0012_a,0
person_0009_a,person_0011_b,0
person_0009_a,person_0011_a,0
person_0009_a,person_0010_b,0
person_0009_a,person_0010_a,0
person_0198_b,person_0199_a,0
person_0008_b,person_0200_b,0
person_0008_b,person_0200_a,0
person_0008_b,person_0199_b,0
person_0008_b,person_0199_a,0
person_0009_a,person_0015_a,0
person_0009_a,person_0015_b,0
person_0009_a,person_0016_a,0
person_0009_a,person_0016_b,0
person_0009_a,person_0024_b,0
person_0009_a,person_0024_a,0
person_0009_a,person_0023_b,0
person_0009_a,person_0023_a,0
person_0009_a,person_0022_b,0
person_0009_a,person_0022_a,0
person_0009_a,person_0021_b,0
person_0008_b,person_0198_b,0
person_0009_a,person_0021_a,0
person_0009_a,person_0020_a,0
person_0009_a,person_0019_b,0
person_0009_a,person_0019_a,0
person_0009_a,person_0018_b,0
person_0009_a,person_0018_a,0
person_0009_a,person_0017_b,0
person_0009_a,person_0017_a,0
person_0009_a,person_0020_b,0
person_0009_a,person_0025_a,0
person_0008_b,person_0198_a,0
person_0008_b,person_0197_a,0
person_0008_b,person_0186_b,0
person_0008_b,person_0186_a,0
person_0008_b,person_0185_b,0
person_0008_b,person_0185_a,0
person_0008_b,person_0184_b,0
person_0008_b,person_0184_a,0
person_0008_b,person_0183_b,0
person_0008_b,person_0183_a,0
person_0008_b,person_0182_b,0
person_0008_b,person_0182_a,0
person_0008_b,person_0181_b,0
person_0008_b,person_0181_a,0
person_0008_b,person_0180_b,0
person_0008_b,person_0180_a,0
person_0008_b,person_0179_b,0
person_0008_b,person_0187_a,0
person_0008_b,person_0187_b,0
person_0008_b,person_0188_a,0
person_0008_b,person_0188_b,0
person_0008_b,person_0196_b,0
person_0008_b,person_0196_a,0
person_0008_b,person_0195_b,0
person_0008_b,person_0195_a,0
person_0008_b,person_0194_b,0
person_0008_b,person_0194_a,0
person_0008_b,person_0193_b,0
person_0008_b,person_0197_b,0
person_0008_b,person_0193_a,0
person_0008_b,person_0192_a,0
person_0008_b,person_0191_b,0
person_0008_b,person_0191_a,0
person_0008_b,person_0190_b,0
person_0008_b,person_0190_a,0
person_0008_b,person_0189_b,0
person_0008_b,person_0189_a,0
person_0008_b,person_0192_b,0
person_0009_a,person_0141_b,0
person_0009_a,person_0025_b,0
person_0009_a,person_0026_b,0
person_0009_a,person_0053_b,0
person_0009_a,person_0053_a,0
person_0009_a,person_0052_b,0
person_0009_a,person_0052_a,0
person_0009_a,person_0051_b,0
person_0009_a,person_0051_a,0
person_0009_a,person_0050_b,0
person_0009_a,person_0050_a,0
person_0009_a,person_0049_b,0
person_0009_a,person_0049_a,0
person_0009_a,person_0048_b,0
person_0009_a,person_0048_a,0
person_0009_a,person_0047_b,0
person_0009_a,person_0047_a,0
person_0009_a,person_0046_b,0
person_0009_a,person_0054_a,0
person_0009_a,person_0054_b,0
person_0009_a,person_0055_a,0
person_0009_a,person_0055_b,0
person_0009_a,person_0063_b,0
person_0009_a,person_0063_a,0
person_0009_a,person_0062_b,0
person_0009_a,person_0062_a,0
person_0009_a,person_0061_b,0
person_0009_a,person_0061_a,0
person_0009_a,person_0060_b,0
person_0009_a,person_0046_a,0
person_0009_a,person_0060_a,0
person_0009_a,person_0059_a,0
person_0009_a,person_0058_b,0
person_0009_a,person_0058_a,0
person_0009_a,person_0057_b,0
person_0009_a,person_0057_a,0
person_0009_a,person_0056_b,0
person_0009_a,person_0056_a,0
person_0009_a,person_0059_b,0
person_0009_a,person_0026_a,0
person_0009_a,person_0045_b,0
person_0009_a,person_0044_b,0
person_0009_a,person_0034_a,0
person_0009_a,person_0033_b,0
person_0009_a,person_0033_a,0
person_0009_a,person_0032_b,0
person_0009_a,person_0032_a,0
person_0009_a,person_0031_b,0
person_0009_a,person_0031_a,0
person_0009_a,person_0030_b,0
person_0009_a,person_0030_a,0
person_0009_a,person_0029_b,0
person_0009_a,person_0029_a,0
person_0009_a,person_0028_b,0
person_0009_a,person_0028_a,0
person_0009_a,person_0027_b,0
person_0009_a,person_0027_a,0
person_0009_a,person_0034_b,0
person_0009_a,person_0035_a,0
person_0009_a,person_0035_b,0
person_0009_a,person_0036_a,0
person_0009_a,person_0044_a,0
person_0009_a,person_0043_b,0
person_0009_a,person_0043_a,0
person_0009_a,person_0042_b,0
person_0009_a,person_0042_a,0
person_0009_a,person_0041_b,0
person_0009_a,person_0041_a,0
person_0009_a,person_0045_a,0
person_0009_a,person_0040_b,0
person_0009_a,person_0039_b,0
person_0009_a,person_0039_a,0
person_0009_a,person_0038_b,0
person_0009_a,person_0038_a,0
person_0009_a,person_0037_b,0
person_0009_a,person_0037_a,0
person_0009_a,person_0036_b,0
person_0009_a,person_0040_a,0
person_0009_b,person_0106_b,0
person_0009_a,person_0142_a,0
person_0009_a,person_0143_a,0
person_0009_b,person_0057_a,0
person_0009_b,person_0056_b,0
person_0009_b,person_0056_a,0
person_0009_b,person_0055_b,0
person_0009_b,person_0055_a,0
person_0009_b,person_0054_b,0
person_0009_b,person_0054_a,0
person_0009_b,person_0053_b,0
person_0009_b,person_0053_a,0
person_0009_b,person_0052_b,0
person_0009_b,person_0052_a,0
person_0009_b,person_0051_b,0
person_0009_b,person_0051_a,0
person_0009_b,person_0050_b,0
person_0009_b,person_0050_a,0
person_0009_b,person_0057_b,0
person_0009_b,person_0049_b,0
person_0009_b,person_0058_a,0
person_0009_b,person_0059_a,0
person_0009_b,person_0066_b,0
person_0009_b,person_0066_a,0
person_0009_b,person_0065_b,0
person_0009_b,person_0065_a,0
person_0009_b,person_0064_b,0
person_0009_b,person_0064_a,0
person_0009_b,person_0063_b,0
person_0009_b,person_0063_a,0
person_0009_b,person_0062_b,0
person_0009_b,person_0062_a,0
person_0009_b,person_0061_b,0
person_0009_b,person_0061_a,0
person_0009_b,person_0060_b,0
person_0009_b,person_0060_a,0
person_0009_b,person_0059_b,0
person_0009_b,person_0058_b,0
person_0009_b,person_0049_a,0
person_0009_b,person_0048_b,0
person_0009_b,person_0048_a,0
person_0009_b,person_0037_b,0
person_0009_b,person_0037_a,0
person_0009_b,person_0036_b,0
person_0009_b,person_0036_a,0
person_0009_b,person_0035_b,0
person_0009_b,person_0035_a,0
person_0009_b,person_0034_b,0
person_0009_b,person_0034_a,0
person_0009_b,person_0033_b,0
person_0009_b,person_0033_a,0
person_0009_b,person_0032_b,0
person_0009_b,person_0032_a,0
person_0009_b,person_0031_b,0
person_0009_b,person_0031_a,0
person_0009_b,person_0030_b,0
person_0009_b,person_0038_a,0
person_0009_b,person_0038_b,0
person_0009_b,person_0039_a,0
person_0009_b,person_0039_b,0
person_0009_b,person_0047_b,0
person_0009_b,person_0047_a,0
person_0009_b,person_0046_b,0
person_0009_b,person_0046_a,0
person_0009_b,person_0045_b,0
person_0009_b,person_0045_a,0
person_0009_b,person_0044_b,0
person_0009_b,person_0067_a,0
person_0009_b,person_0044_a,0
person_0009_b,person_0043_a,0
person_0009_b,person_0042_b,0
person_0009_b,person_0042_a,0
person_0009_b,person_0041_b,0
person_0009_b,person_0041_a,0
person_0009_b,person_0040_b,0
person_0009_b,person_0040_a,0
person_0009_b,person_0043_b,0
person_0009_b,person_0067_b,0
person_0009_b,person_0068_a,0
person_0009_b,person_0068_b,0
person_0009_b,person_0095_b,0
person_0009_b,person_0095_a,0
person_0009_b,person_0094_b,0
person_0009_b,person_0094_a,0
person_0009_b,person_0093_b,0
person_0009_b,person_0093_a,0
person_0009_b,person_0092_b,0
person_0009_b,person_0092_a,0
person_0009_b,person_0091_b,0
person_0009_b,person_0091_a,0
person_0009_b,person_0090_b,0
person_0009_b,person_0090_a,0
person_0009_b,person_0089_b,0
person_0009_b,person_0089_a,0
person_0009_b,person_0088_b,0
person_0009_b,person_0096_a,0
person_0009_b,person_0096_b,0
person_0009_b,person_0097_a,0
person_0009_b,person_0097_b,0
person_0009_b,person_0105_b,0
person_0009_b,person_0105_a,0
person_0009_b,person_0104_b,0
person_0009_b,person_0104_a,0
person_0009_b,person_0103_b,0
person_0009_b,person_0103_a,0
person_0009_b,person_0102_b,0
person_0009_b,person_0088_a,0
person_0009_b,person_0102_a,0
person_0009_b,person_0101_a,0
person_0009_b,person_0100_b,0
person_0009_b,person_0100_a,0
person_0009_b,person_0099_b,0
person_0009_b,person_0099_a,0
person_0009_b,person_0098_b,0
person_0009_b,person_0098_a,0
person_0009_b,person_0101_b,0
person_0009_b,person_0030_a,0
person_0009_b,person_0087_b,0
person_0009_b,person_0086_b,0
person_0009_b,person_0076_a,0
person_0009_b,person_0075_b,0
person_0009_b,person_0075_a,0
person_0009_b,person_0074_b,0
person_0009_b,person_0074_a,0
person_0009_b,person_0073_b,0
person_0009_b,person_0073_a,0
person_0009_b,person_0072_b,0
person_0009_b,person_0072_a,0
person_0009_b,person_0071_b,0
person_0009_b,person_0071_a,0
person_0009_b,person_0070_b,0
person_0009_b,person_0070_a,0
person_0009_b,person_0069_b,0
person_0009_b,person_0069_a,0
person_0009_b,person_0076_b,0
person_0009_b,person_0077_a,0
person_0009_b,person_0077_b,0
person_0009_b,person_0078_a,0
person_0009_b,person_0086_a,0
person_0009_b,person_0085_b,0
person_0009_b,person_0085_a,0
person_0009_b,person_0084_b,0
person_0009_b,person_0084_a,0
person_0009_b,person_0083_b,0
person_0009_b,person_0083_a,0
person_0009_b,person_0087_a,0
person_0009_b,person_0082_b,0
person_0009_b,person_0081_b,0
person_0009_b,person_0081_a,0
person_0009_b,person_0080_b,0
person_0009_b,person_0080_a,0
person_0009_b,person_0079_b,0
person_0009_b,person_0079_a,0
person_0009_b,person_0078_b,0
person_0009_b,person_0082_a,0
person_0009_b,person_0029_b,0
person_0009_b,person_0029_a,0
person_0009_b,person_0028_b,0
person_0009_a,person_0170_a,0
person_0009_a,person_0169_b,0
person_0009_a,person_0169_a,0
person_0009_a,person_0168_b,0
person_0009_a,person_0168_a,0
person_0009_a,person_0167_b,0
person_0009_a,person_0167_a,0
person_0009_a,person_0166_b,0
person_0009_a,person_0166_a,0
person_0009_a,person_0165_b,0
person_0009_a,person_0165_a,0
person_0009_a,person_0164_b,0
person_0009_a,person_0164_a,0
person_0009_a,person_0163_b,0
person_0009_a,person_0163_a,0
person_0009_a,person_0170_b,0
person_0009_a,person_0171_a,0
person_0009_a,person_0171_b,0
person_0009_a,person_0172_a,0
person_0009_a,person_0180_a,0
person_0009_a,person_0179_b,0
person_0009_a,person_0179_a,0
person_0009_a,person_0178_b,0
person_0009_a,person_0178_a,0
person_0009_a,person_0177_b,0
person_0009_a,person_0177_a,0
person_0009_a,person_0162_b,0
person_0009_a,person_0176_b,0
person_0009_a,person_0175_b,0
person_0009_a,person_0175_a,0
person_0009_a,person_0174_b,0
person_0009_a,person_0174_a,0
person_0009_a,person_0173_b,0
person_0009_a,person_0173_a,0
person_0009_a,person_0172_b,0
person_0009_a,person_0176_a,0
person_0009_a,person_0180_b,0
person_0009_a,person_0162_a,0
person_0009_a,person_0161_a,0
person_0009_a,person_0150_b,0
person_0009_a,person_0150_a,0
person_0009_a,person_0149_b,0
person_0009_a,person_0149_a,0
person_0009_a,person_0148_b,0
person_0009_a,person_0148_a,0
person_0009_a,person_0147_b,0
person_0009_a,person_0147_a,0
person_0009_a,person_0146_b,0
person_0009_a,person_0146_a,0
person_0009_a,person_0145_b,0
person_0009_a,person_0145_a,0
person_0009_a,person_0144_b,0
person_0009_a,person_0144_a,0
person_0009_a,person_0143_b,0
person_0009_a,person_0151_a,0
person_0009_a,person_0151_b,0
person_0009_a,person_0152_a,0
person_0009_a,person_0152_b,0
person_0009_a,person_0160_b,0
person_0009_a,person_0160_a,0
person_0009_a,person_0159_b,0
person_0009_a,person_0159_a,0
person_0009_a,person_0158_b,0
person_0009_a,person_0158_a,0
person_0009_a,person_0157_b,0
person_0009_a,person_0161_b,0
person_0009_a,person_0157_a,0
person_0009_a,person_0156_a,0
person_0009_a,person_0155_b,0
person_0009_a,person_0155_a,0
person_0009_a,person_0154_b,0
person_0009_a,person_0154_a,0
person_0009_a,person_0153_b,0
person_0009_a,person_0153_a,0
person_0009_a,person_0156_b,0
person_0009_a,person_0142_b,0
person_0009_a,person_0181_a,0
person_0009_a,person_0182_a,0
person_0009_b,person_0018_a,0
person_0009_b,person_0017_b,0
person_0009_b,person_0017_a,0
person_0009_b,person_0016_b,0
person_0009_b,person_0016_a,0
person_0009_b,person_0015_b,0
person_0009_b,person_0015_a,0
person_0009_b,person_0014_b,0
person_0009_b,person_0014_a,0
person_0009_b,person_0013_b,0
person_0009_b,person_0013_a,0
person_0009_b,person_0012_b,0
person_0009_b,person_0012_a,0
person_0009_b,person_0011_b,0
person_0009_b,person_0011_a,0
person_0009_b,person_0018_b,0
person_0009_b,person_0019_a,0
person_0009_b,person_0019_b,0
person_0009_b,person_0020_a,0
person_0009_b,person_0028_a,0
person_0009_b,person_0027_b,0
person_0009_b,person_0027_a,0
person_0009_b,person_0026_b,0
person_0009_b,person_0026_a,0
person_0009_b,person_0025_b,0
person_0009_b,person_0025_a,0
person_0009_b,person_0010_b,0
person_0009_b,person_0024_b,0
person_0009_b,person_0023_b,0
person_0009_b,person_0023_a,0
person_0009_b,person_0022_b,0
person_0009_b,person_0022_a,0
person_0009_b,person_0021_b,0
person_0009_b,person_0021_a,0
person_0009_b,person_0020_b,0
person_0009_b,person_0024_a,0
person_0009_a,person_0181_b,0
person_0009_b,person_0010_a,0
person_0009_a,person_0200_a,0
person_0009_a,person_0189_b,0
person_0009_a,person_0189_a,0
person_0009_a,person_0188_b,0
person_0009_a,person_0188_a,0
person_0009_a,person_0187_b,0
person_0009_a,person_0187_a,0
person_0009_a,person_0186_b,0
person_0009_a,person_0186_a,0
person_0009_a,person_0185_b,0
person_0009_a,person_0185_a,0
person_0009_a,person_0184_b,0
person_0009_a,person_0184_a,0
person_0009_a,person_0183_b,0
person_0009_a,person_0183_a,0
person_0009_a,person_0182_b,0
person_0009_a,person_0190_a,0
person_0009_a,person_0190_b,0
person_0009_a,person_0191_a,0
person_0009_a,person_0191_b,0
person_0009_a,person_0199_b,0
person_0009_a,person_0199_a,0
person_0009_a,person_0198_b,0
person_0009_a,person_0198_a,0
person_0009_a,person_0197_b,0
person_0009_a,person_0197_a,0
person_0009_a,person_0196_b,0
person_0009_a,person_0200_b,0
person_0009_a,person_0196_a,0
person_0009_a,person_0195_a,0
person_0009_a,person_0194_b,0
person_0009_a,person_0194_a,0
person_0009_a,person_0193_b,0
person_0009_a,person_0193_a,0
person_0009_a,person_0192_b,0
person_0009_a,person_0192_a,0
person_0009_a,person_0195_b,0
person_0027_b,person_0094_b,0
person_0027_b,person_0093_a,0
person_0027_b,person_0095_b,0
person_0048_a,person_0066_b,0
person_0048_a,person_0066_a,0
person_0048_a,person_0065_b,0
person_0048_a,person_0065_a,0
person_0048_a,person_0064_b,0
person_0048_a,person_0064_a,0
person_0048_a,person_0063_b,0
person_0048_a,person_0063_a,0
person_0048_a,person_0062_b,0
person_0048_a,person_0062_a,0
person_0048_a,person_0061_b,0
person_0048_a,person_0061_a,0
person_0048_a,person_0060_b,0
person_0048_a,person_0060_a,0
person_0048_a,person_0059_b,0
person_0048_a,person_0067_a,0
person_0048_a,person_0059_a,0
person_0048_a,person_0067_b,0
person_0048_a,person_0068_b,0
person_0048_a,person_0076_a,0
person_0048_a,person_0075_b,0
person_0048_a,person_0075_a,0
person_0048_a,person_0074_b,0
person_0048_a,person_0074_a,0
person_0048_a,person_0073_b,0
person_0048_a,person_0073_a,0
person_0048_a,person_0072_b,0
person_0048_a,person_0072_a,0
person_0048_a,person_0071_b,0
person_0048_a,person_0071_a,0
person_0048_a,person_0070_b,0
person_0048_a,person_0070_a,0
person_0048_a,person_0069_b,0
person_0048_a,person_0069_a,0
person_0048_a,person_0068_a,0
person_0048_a,person_0058_b,0
person_0048_a,person_0058_a,0
person_0048_a,person_0057_b,0
person_0047_b,person_0199_b,0
person_0047_b,person_0199_a,0
person_0047_b,person_0198_b,0
person_0047_b,person_0198_a,0
person_0047_b,person_0197_b,0
person_0047_b,person_0197_a,0
person_0047_b,person_0196_b,0
person_0047_b,person_0196_a,0
person_0047_b,person_0195_b,0
person_0047_b,person_0195_a,0
person_0047_b,person_0194_b,0
person_0047_b,person_0194_a,0
person_0047_b,person_0193_b,0
person_0047_b,person_0193_a,0
person_0047_b,person_0192_b,0
person_0047_b,person_0200_a,0
person_0047_b,person_0200_b,0
person_0195_b,person_0199_a,0
person_0048_a,person_0049_a,0
person_0048_a,person_0057_a,0
person_0048_a,person_0056_b,0
person_0048_a,person_0056_a,0
person_0048_a,person_0055_b,0
person_0048_a,person_0055_a,0
person_0048_a,person_0054_b,0
person_0048_a,person_0054_a,0
person_0048_a,person_0076_b,0
person_0048_a,person_0053_b,0
person_0048_a,person_0052_b,0
person_0048_a,person_0052_a,0
person_0048_a,person_0051_b,0
person_0048_a,person_0051_a,0
person_0048_a,person_0050_b,0
person_0048_a,person_0050_a,0
person_0048_a,person_0049_b,0
person_0048_a,person_0053_a,0
person_0048_a,person_0077_a,0
person_0048_a,person_0077_b,0
person_0048_a,person_0078_a,0
person_0048_a,person_0105_a,0
person_0048_a,person_0104_b,0
person_0048_a,person_0104_a,0
person_0048_a,person_0103_b,0
person_0048_a,person_0103_a,0
person_0048_a,person_0102_b,0
person_0048_a,person_0102_a,0
person_0048_a,person_0101_b,0
person_0048_a,person_0101_a,0
person_0048_a,person_0100_b,0
person_0048_a,person_0100_a,0
person_0048_a,person_0099_b,0
person_0048_a,person_0099_a,0
person_0048_a,person_0098_b,0
person_0048_a,person_0098_a,0
person_0048_a,person_0105_b,0
person_0048_a,person_0106_a,0
person_0048_a,person_0106_b,0
person_0048_a,person_0107_a,0
person_0048_a,person_0115_a,0
person_0048_a,person_0114_b,0
person_0048_a,person_0114_a,0
person_0048_a,person_0113_b,0
person_0048_a,person_0113_a,0
person_0048_a,person_0112_b,0
person_0048_a,person_0112_a,0
person_0048_a,person_0097_b,0
person_0048_a,person_0111_b,0
person_0048_a,person_0110_b,0
person_0048_a,person_0110_a,0
person_0048_a,person_0109_b,0
person_0048_a,person_0109_a,0
person_0048_a,person_0108_b,0
person_0048_a,person_0108_a,0
person_0048_a,person_0107_b,0
person_0048_a,person_0111_a,0
person_0047_b,person_0192_a,0
person_0048_a,person_0097_a,0
person_0048_a,person_0096_a,0
person_0048_a,person_0085_b,0
person_0048_a,person_0085_a,0
person_0048_a,person_0084_b,0
person_0048_a,person_0084_a,0
person_0048_a,person_0083_b,0
person_0048_a,person_0083_a,0
person_0048_a,person_0082_b,0
person_0048_a,person_0082_a,0
person_0048_a,person_0081_b,0
person_0048_a,person_0081_a,0
person_0048_a,person_0080_b,0
person_0048_a,person_0080_a,0
person_0048_a,person_0079_b,0
person_0048_a,person_0079_a,0
person_0048_a,person_0078_b,0
person_0048_a,person_0086_a,0
person_0048_a,person_0086_b,0
person_0048_a,person_0087_a,0
person_0048_a,person_0087_b,0
person_0048_a,person_0095_b,0
person_0048_a,person_0095_a,0
person_0048_a,person_0094_b,0
person_0048_a,person_0094_a,0
person_0048_a,person_0093_b,0
person_0048_a,person_0093_a,0
person_0048_a,person_0092_b,0
person_0048_a,person_0096_b,0
person_0048_a,person_0092_a,0
person_0048_a,person_0091_a,0
person_0048_a,person_0090_b,0
person_0048_a,person_0090_a,0
person_0048_a,person_0089_b,0
person_0048_a,person_0089_a,0
person_0048_a,person_0088_b,0
person_0048_a,person_0088_a,0
person_0048_a,person_0091_b,0
person_0048_a,person_0115_b,0
person_0047_b,person_0191_b,0
person_0047_b,person_0190_b,0
person_0047_b,person_0141_b,0
person_0047_b,person_0141_a,0
person_0047_b,person_0140_b,0
person_0047_b,person_0140_a,0
person_0047_b,person_0139_b,0
person_0047_b,person_0139_a,0
person_0047_b,person_0138_b,0
person_0047_b,person_0138_a,0
person_0047_b,person_0137_b,0
person_0047_b,person_0137_a,0
person_0047_b,person_0136_b,0
person_0047_b,person_0136_a,0
person_0047_b,person_0135_b,0
person_0047_b,person_0135_a,0
person_0047_b,person_0134_b,0
person_0047_b,person_0142_a,0
person_0047_b,person_0134_a,0
person_0047_b,person_0142_b,0
person_0047_b,person_0143_b,0
person_0047_b,person_0151_a,0
person_0047_b,person_0150_b,0
person_0047_b,person_0150_a,0
person_0047_b,person_0149_b,0
person_0047_b,person_0149_a,0
person_0047_b,person_0148_b,0
person_0047_b,person_0148_a,0
person_0047_b,person_0147_b,0
person_0047_b,person_0147_a,0
person_0047_b,person_0146_b,0
person_0047_b,person_0146_a,0
person_0047_b,person_0145_b,0
person_0047_b,person_0145_a,0
person_0047_b,person_0144_b,0
person_0047_b,person_0144_a,0
person_0047_b,person_0143_a,0
person_0047_b,person_0133_b,0
person_0047_b,person_0133_a,0
person_0047_b,person_0132_b,0
person_0047_b,person_0122_a,0
person_0047_b,person_0121_b,0
person_0047_b,person_0121_a,0
person_0047_b,person_0120_b,0
person_0047_b,person_0120_a,0
person_0047_b,person_0119_b,0
person_0047_b,person_0119_a,0
person_0047_b,person_0118_b,0
person_0047_b,person_0118_a,0
person_0047_b,person_0117_b,0
person_0047_b,person_0117_a,0
person_0047_b,person_0116_b,0
person_0047_b,person_0116_a,0
person_0047_b,person_0115_b,0
person_0047_b,person_0115_a,0
person_0047_b,person_0122_b,0
person_0047_b,person_0123_a,0
person_0047_b,person_0123_b,0
person_0047_b,person_0124_a,0
person_0047_b,person_0132_a,0
person_0047_b,person_0131_b,0
person_0047_b,person_0131_a,0
person_0047_b,person_0130_b,0
person_0047_b,person_0130_a,0
person_0047_b,person_0129_b,0
person_0047_b,person_0129_a,0
person_0047_b,person_0151_b,0
person_0047_b,person_0128_b,0
person_0047_b,person_0127_b,0
person_0047_b,person_0127_a,0
person_0047_b,person_0126_b,0
person_0047_b,person_0126_a,0
person_0047_b,person_0125_b,0
person_0047_b,person_0125_a,0
person_0047_b,person_0124_b,0
person_0047_b,person_0128_a,0
person_0047_b,person_0152_a,0
person_0047_b,person_0152_b,0
person_0047_b,person_0153_a,0
person_0047_b,person_0180_a,0
person_0047_b,person_0179_b,0
person_0047_b,person_0179_a,0
person_0047_b,person_0178_b,0
person_0047_b,person_0178_a,0
person_0047_b,person_0177_b,0
person_0047_b,person_0177_a,0
person_0047_b,person_0176_b,0
person_0047_b,person_0176_a,0
person_0047_b,person_0175_b,0
person_0047_b,person_0175_a,0
person_0047_b,person_0174_b,0
person_0047_b,person_0174_a,0
person_0047_b,person_0173_b,0
person_0047_b,person_0173_a,0
person_0047_b,person_0180_b,0
person_0047_b,person_0181_a,0
person_0047_b,person_0181_b,0
person_0047_b,person_0182_a,0
person_0047_b,person_0190_a,0
person_0047_b,person_0189_b,0
person_0047_b,person_0189_a,0
person_0047_b,person_0188_b,0
person_0047_b,person_0188_a,0
person_0047_b,person_0187_b,0
person_0047_b,person_0187_a,0
person_0047_b,person_0172_b,0
person_0047_b,person_0186_b,0
person_0047_b,person_0185_b,0
person_0047_b,person_0185_a,0
person_0047_b,person_0184_b,0
person_0047_b,person_0184_a,0
person_0047_b,person_0183_b,0
person_0047_b,person_0183_a,0
person_0047_b,person_0182_b,0
person_0047_b,person_0186_a,0
person_0047_b,person_0191_a,0
person_0047_b,person_0172_a,0
person_0047_b,person_0171_a,0
person_0047_b,person_0160_b,0
person_0047_b,person_0160_a,0
person_0047_b,person_0159_b,0
person_0047_b,person_0159_a,0
person_0047_b,person_0158_b,0
person_0047_b,person_0158_a,0
person_0047_b,person_0157_b,0
person_0047_b,person_0157_a,0
person_0047_b,person_0156_b,0
person_0047_b,person_0156_a,0
person_0047_b,person_0155_b,0
person_0047_b,person_0155_a,0
person_0047_b,person_0154_b,0
person_0047_b,person_0154_a,0
person_0047_b,person_0153_b,0
person_0047_b,person_0161_a,0
person_0047_b,person_0161_b,0
person_0047_b,person_0162_a,0
person_0047_b,person_0162_b,0
person_0047_b,person_0170_b,0
person_0047_b,person_0170_a,0
person_0047_b,person_0169_b,0
person_0047_b,person_0169_a,0
person_0047_b,person_0168_b,0
person_0047_b,person_0168_a,0
person_0047_b,person_0167_b,0
person_0047_b,person_0171_b,0
person_0047_b,person_0167_a,0
person_0047_b,person_0166_a,0
person_0047_b,person_0165_b,0
person_0047_b,person_0165_a,0
person_0047_b,person_0164_b,0
person_0047_b,person_0164_a,0
person_0047_b,person_0163_b,0
person_0047_b,person_0163_a,0
person_0047_b,person_0166_b,0
person_0048_a,person_0116_a,0
person_0048_a,person_0116_b,0
person_0048_a,person_0117_a,0
person_0048_b,person_0070_a,0
person_0048_b,person_0069_b,0
person_0048_b,person_0069_a,0
person_0048_b,person_0068_b,0
person_0048_b,person_0068_a,0
person_0048_b,person_0067_b,0
person_0048_b,person_0067_a,0
person_0048_b,person_0066_b,0
person_0048_b,person_0066_a,0
person_0048_b,person_0065_b,0
person_0048_b,person_0065_a,0
person_0048_b,person_0064_b,0
person_0048_b,person_0064_a,0
